HMS,StructuredFormula,Temperature,Pressure,crystal_system,formula,all_valence_s_sum,all_valence_s_avg,all_valence_s_dev,all_valence_s_min,all_valence_s_max,all_valence_s_range,all_valence_s_mode,all_unfilled_valence_s_sum,all_unfilled_valence_s_avg,all_unfilled_valence_s_dev,all_unfilled_valence_s_min,all_unfilled_valence_s_max,all_unfilled_valence_s_range,all_unfilled_valence_s_mode,all_valence_p_sum,all_valence_p_avg,all_valence_p_dev,all_valence_p_min,all_valence_p_max,all_valence_p_range,all_valence_p_mode,all_unfilled_valence_p_sum,all_unfilled_valence_p_avg,all_unfilled_valence_p_dev,all_unfilled_valence_p_min,all_unfilled_valence_p_max,all_unfilled_valence_p_range,all_unfilled_valence_p_mode,all_valence_d_sum,all_valence_d_avg,all_valence_d_dev,all_valence_d_min,all_valence_d_max,all_valence_d_range,all_valence_d_mode,all_unfilled_valence_d_sum,all_unfilled_valence_d_avg,all_unfilled_valence_d_dev,all_unfilled_valence_d_min,all_unfilled_valence_d_max,all_unfilled_valence_d_range,all_unfilled_valence_d_mode,all_valence_f_sum,all_valence_f_avg,all_valence_f_dev,all_valence_f_min,all_valence_f_max,all_valence_f_range,all_valence_f_mode,all_unfilled_valence_f_sum,all_unfilled_valence_f_avg,all_unfilled_valence_f_dev,all_unfilled_valence_f_min,all_unfilled_valence_f_max,all_unfilled_valence_f_range,all_unfilled_valence_f_mode,all_valence_total_sum,all_valence_total_avg,all_valence_total_dev,all_valence_total_min,all_valence_total_max,all_valence_total_range,all_valence_total_mode,all_unfilled_valence_total_sum,all_unfilled_valence_total_avg,all_unfilled_valence_total_dev,all_unfilled_valence_total_min,all_unfilled_valence_total_max,all_unfilled_valence_total_range,all_unfilled_valence_total_mode,all_ionic_radius_sum,all_ionic_radius_avg,all_ionic_radius_dev,all_ionic_radius_min,all_ionic_radius_max,all_ionic_radius_range,all_ionic_radius_mode,all_unpaired_electrons_sum,all_unpaired_electrons_avg,all_unpaired_electrons_dev,all_unpaired_electrons_min,all_unpaired_electrons_max,all_unpaired_electrons_range,all_unpaired_electrons_mode,all_spin_moment_sum,all_spin_moment_avg,all_spin_moment_dev,all_spin_moment_min,all_spin_moment_max,all_spin_moment_range,all_spin_moment_mode,all_pauling_en_sum,all_pauling_en_avg,all_pauling_en_dev,all_pauling_en_min,all_pauling_en_max,all_pauling_en_range,all_pauling_en_mode,all_mulliken_en_sum,all_mulliken_en_avg,all_mulliken_en_dev,all_mulliken_en_min,all_mulliken_en_max,all_mulliken_en_range,all_mulliken_en_mode,all_allred_rochow_en_sum,all_allred_rochow_en_avg,all_allred_rochow_en_dev,all_allred_rochow_en_min,all_allred_rochow_en_max,all_allred_rochow_en_range,all_allred_rochow_en_mode,all_gordy_en_sum,all_gordy_en_avg,all_gordy_en_dev,all_gordy_en_min,all_gordy_en_max,all_gordy_en_range,all_gordy_en_mode,all_mb_en_sum,all_mb_en_avg,all_mb_en_dev,all_mb_en_min,all_mb_en_max,all_mb_en_range,all_mb_en_mode
P 63/m m c,Na0.72Li0.12Ni0.22Mn0.66O2,293.0,0.101325,hexagonal,Na0.72Li0.12Ni0.22Mn0.66O2,4.0,1.075268817204301,0.9971632790855595,0.0,2.0,2.0,0.0,3.4400000000000004,0.924731182795699,0.9971632790855595,0.0,2.0,2.0,2.0,8.0,2.150537634408602,1.994326558171119,0.0,4.0,4.0,0.0,14.32,3.8494623655913975,1.994326558171119,2.0,6.0,4.0,6.0,3.66,0.9838709677419355,2.022656101214634,0.0,8.0,8.0,0.0,33.54,9.016129032258064,2.022656101214634,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.08,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,15.660000000000002,4.209677419354839,2.587004932271611,0.0,8.0,8.0,0.0,103.38,27.79032258064516,2.587004932271611,24.0,32.0,8.0,32.0,352.7984,94.83827956989248,50.24670167581335,0.67,126.0,125.33,115.99999999999999,6.500000000000001,1.7473118279569895,1.0189696881379593,0.0,3.0,3.0,0.0,8.918841723150337,2.3975380976210583,1.3556668380660282,0.0,3.872983346207417,3.872983346207417,0.0,9.1104,2.449032258064516,1.040458505748895,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,14.981399991579698,4.027258062252606,6.315026532327659,0.744056196760504,16.73865359768322,15.994597400922718,0.7442049889789136,23.68786019186689,6.367704352652389,12.071449484984605,0.01408832436034581,29.850746268656714,29.836657944296366,0.06623599318659139,4.407427133764124,1.184792240259173,2.377196386751875,0.0,9.63855421686747,9.63855421686747,0.0
P 6/m c c,K2Mn5Si12O31H2,293.0,0.101325,hexagonal,K2Mn5Si12O31H2,62.0,1.1923076923076923,0.981334678628698,0.0,2.0,2.0,0.0,42.0,0.8076923076923077,0.981334678628698,0.0,2.0,2.0,2.0,124.0,2.3846153846153846,1.962669357257396,0.0,4.0,4.0,0.0,188.0,3.6153846153846154,1.962669357257396,2.0,6.0,4.0,6.0,25.0,0.4807692307692308,1.4740105496880664,0.0,5.0,5.0,0.0,495.0,9.51923076923077,1.4740105496880664,5.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,14.0,0.0,14.0,14.0,0.0,14.0,211.0,4.0576923076923075,2.7203892646971113,0.0,6.0,6.0,0.0,1453.0,27.942307692307693,2.7203892646971113,26.0,32.0,6.0,32.0,5543.0,106.59615384615384,30.8652528154387,54.0,152.0,98.0,152.0,87.0,1.6730769230769231,1.4104166575622235,0.0,5.0,5.0,0.0,117.26163978262998,2.255031534281346,1.7462669223266256,0.0,5.916079783099616,5.916079783099616,0.0,143.23,2.754423076923077,0.7961020746823922,0.85,3.38,2.53,0.85,,,,,,,3.3023574101233946,38.71105107243244,0.74444328985447,0.00048755848026153467,0.744,0.7452629441008738,0.0012629441008737974,0.7442274997956747,4.775576697641031,0.09183801341617367,0.0730940861351577,0.0,0.20618556701030927,0.20618556701030927,0.09632303326617979,1.7339224349533626,0.03334466221064159,0.02225848118439553,0.0,0.05154639175257732,0.05154639175257732,0.0
P 63/m m c,Na0.46Li0.1Ni0.27Mn0.63O2,293.0,0.101325,hexagonal,Na0.46Li0.1Ni0.27Mn0.63O2,4.0,1.1560693641618498,0.9877460977245701,0.0,2.0,2.0,0.0,2.92,0.8439306358381503,0.98774609772457,0.0,2.0,2.0,2.0,8.0,2.3121387283236996,1.9754921954491402,0.0,4.0,4.0,0.0,12.760000000000002,3.6878612716763013,1.9754921954491402,2.0,6.0,4.0,6.0,3.6700000000000004,1.0606936416184973,1.980924518149788,0.0,7.0,7.0,0.0,30.930000000000003,8.939306358381504,1.980924518149788,3.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.440000000000005,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,15.670000000000002,4.528901734104047,2.312451207208389,0.0,7.0,7.0,0.0,95.05,27.471098265895954,2.3124512072083894,25.0,32.0,7.0,32.0,326.6903,94.41916184971097,50.381265386040674,0.62,126.0,125.38,115.99999999999999,6.810000000000001,1.9682080924855496,1.0009392828873274,0.0,4.0,4.0,0.0,9.25539883640854,2.6749707619677863,1.2871169919401977,0.0,4.898979485566356,4.898979485566356,0.0,8.898,2.5716763005780345,0.9828406802392415,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,14.984322438636699,4.330729028507717,6.929377327630614,0.744056196760504,21.95198792574304,21.207931728982537,0.7442049889789136,22.997962404821322,6.646809943589978,12.677588931251812,0.01408832436034581,36.626608673985196,36.61252034962485,0.06623599318659139,3.995784881793548,1.1548511219056496,2.301298619298815,0.0,9.67741935483871,9.67741935483871,0.0
P 63/m m c,Na0.667Mg0.167Cu0.167Mn0.667O2,293.0,0.101325,hexagonal,Na0.667Mg0.167Cu0.167Mn0.667O2,4.0,1.0905125408942202,0.9958953157540567,0.0,2.0,2.0,0.0,3.3360000000000003,0.9094874591057798,0.9958953157540567,0.0,2.0,2.0,2.0,8.0,2.1810250817884405,1.9917906315081133,0.0,4.0,4.0,0.0,14.008000000000003,3.81897491821156,1.991790631508113,2.0,6.0,4.0,6.0,3.507,0.9561068702290076,2.101431018248426,0.0,9.0,9.0,0.0,33.173,9.043893129770993,2.101431018248426,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.352000000000004,14.0,0.0,14.0,14.0,0.0,14.0,15.507000000000001,4.2276444929116686,2.662029385526263,0.0,9.0,9.0,0.0,101.869,27.77235550708833,2.662029385526263,23.0,32.0,9.0,32.0,358.94338,97.8580643402399,47.04920811161894,0.67,126.0,125.33,115.99999999999999,6.170999999999999,1.682388222464558,1.0190366705227119,0.0,4.0,4.0,0.0,8.532464614694806,2.3261899167652142,1.349993623328063,0.0,4.898979485566356,4.898979485566356,0.0,9.07023,2.472799890948746,1.0244464613168798,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,13.35007234195465,3.6396053276866547,6.158484012023241,0.7441169434783457,16.73865359768322,15.994536654204875,0.7442049889789136,20.009832869173696,5.455243421257823,11.469584896951119,0.041044229168681036,29.850746268656714,29.809702039488034,0.06623599318659139,3.085801151907308,0.8412762137151876,1.7097817204866677,0.0,4.477611940298507,4.477611940298507,0.0
P 63/m m c,Na0.67Fe0.2Ni0.15Mn0.65O2,293.0,0.101325,hexagonal,Na0.67Fe0.2Ni0.15Mn0.65O2,4.0,1.0899182561307903,0.9959491489099218,0.0,2.0,2.0,0.0,3.34,0.9100817438692098,0.9959491489099219,0.0,2.0,2.0,2.0,8.0,2.1798365122615806,1.9918982978198436,0.0,4.0,4.0,0.0,14.02,3.8201634877384194,1.9918982978198436,2.0,6.0,4.0,6.0,4.32,1.1771117166212535,2.1238798864955952,0.0,8.0,8.0,0.0,32.38,8.822888283378747,2.123879886495595,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,16.32,4.446866485013624,2.395905849670303,0.0,8.0,8.0,0.0,101.12,27.553133514986378,2.395905849670303,24.0,32.0,8.0,32.0,359.21110000000004,97.87768392370573,46.36403990161112,0.67,126.0,125.33,78.5,7.42,2.0217983651226157,1.2394795570812758,0.0,5.0,5.0,2.0,9.956192793550073,2.712859071812009,1.5192006412476908,0.0,5.916079783099616,5.916079783099616,2.8284271247461903,9.163100000000002,2.4967574931880114,1.004560773266106,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,12.183806522144065,3.319838289412552,5.705146398437069,0.7441169434783457,16.73865359768322,15.994536654204875,0.7442049889789136,18.655333099590045,5.083197029861048,11.013954745051896,0.041044229168681036,29.850746268656714,29.809702039488034,0.06623599318659139,3.711676232996849,1.0113559217975066,2.3233646487053687,0.0,9.63855421686747,9.63855421686747,0.0
P 63/m m c,Na0.7Fe0.3Mn0.65Al0.05O2,293.0,0.101325,hexagonal,Na0.7Fe0.3Mn0.65Al0.05O2,4.0,1.0810810810810811,0.9967075088965284,0.0,2.0,2.0,0.0,3.4,0.918918918918919,0.9967075088965285,0.0,2.0,2.0,2.0,8.0,2.1621621621621623,1.9934150177930567,0.0,4.0,4.0,0.0,14.2,3.8378378378378377,1.9934150177930567,2.0,6.0,4.0,6.0,3.8,1.027027027027027,1.7931775584214455,0.0,5.0,5.0,0.0,33.2,8.972972972972974,1.7931775584214455,5.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.800000000000004,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,15.8,4.270270270270271,2.344039579140165,0.0,6.0,6.0,0.0,102.6,27.72972972972973,2.344039579140165,26.0,32.0,6.0,32.0,387.80100000000004,104.8110810810811,35.862981047900554,0.67,126.0,125.33,78.5,7.800000000000001,2.1081081081081083,1.4100754011616845,0.0,5.0,5.0,0.0,10.308216008232716,2.786004326549383,1.699066961922564,0.0,5.916079783099616,5.916079783099616,0.0,9.168,2.477837837837838,1.0141635753108158,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,7.552383569344337,2.0411847484714425,4.365798818949987,0.7441169434783457,16.73865359768322,15.994536654204875,0.7442049889789136,9.259684718141125,2.5026174913894934,8.124006170059305,0.041044229168681036,29.850746268656714,29.809702039488034,0.06623599318659139,1.475464352486883,0.3987741493207792,1.2117651363105593,0.0,4.477611940298507,4.477611940298507,0.0
P 63/m m c,Ni0.5Co0.2Mn0.3O2H1,298.0,0.101325,hexagonal,Ni0.5Co0.2Mn0.3O2H1,4.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,8.0,2.0,2.0,0.0,4.0,4.0,0.0,16.0,4.0,2.0,2.0,6.0,4.0,6.0,5.9,1.475,2.729354319248419,0.0,8.0,8.0,0.0,34.10000000000001,8.525000000000002,2.729354319248419,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,0.0,14.0,14.0,0.0,14.0,17.900000000000002,4.4750000000000005,2.7566963924233656,0.0,8.0,8.0,7.0,110.10000000000001,27.525000000000002,2.756696392423366,24.0,32.0,8.0,25.0,399.58400000000006,99.89600000000002,37.3905412370562,0.67,126.0,125.33,126.0,6.9,1.725,1.0720890821195783,0.0,3.0,3.0,3.0,9.425381973553677,2.356345493388419,1.422194049976335,0.0,3.872983346207417,3.872983346207417,3.872983346207417,10.876,2.719,0.6758949622537513,1.67,3.38,1.71,3.38,,,,,,,3.54031418850415,8.958811983172732,2.239702995793183,4.52228409663293,0.744,16.73865359768322,15.994653597683222,0.7441169434783457,11.945298744724955,2.9863246861812387,8.754366300362202,0.0,29.850746268656714,29.850746268656714,0.041044229168681036,2.4560341458917803,0.6140085364729451,1.857835774043954,0.0,9.63855421686747,9.63855421686747,0.047619047619047616
P 63/m m c,Na0.67Ni0.25Mn0.64Mg0.08O2,293.0,0.101325,hexagonal,Na0.67Ni0.25Mn0.64Mg0.08O2,4.0,1.0989010989010988,0.9950972679271887,0.0,2.0,2.0,0.0,3.2800000000000007,0.9010989010989012,0.9950972679271887,0.0,2.0,2.0,2.0,8.0,2.1978021978021975,1.9901945358543773,0.0,4.0,4.0,0.0,13.84,3.802197802197802,1.9901945358543773,2.0,6.0,4.0,6.0,3.81,1.0467032967032968,2.1045516110078473,0.0,8.0,8.0,0.0,32.589999999999996,8.953296703296703,2.1045516110078473,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.96,14.0,0.0,14.0,14.0,0.0,14.0,15.809999999999999,4.343406593406593,2.5376690523583227,0.0,8.0,8.0,0.0,100.67,27.656593406593405,2.537669052358322,24.0,32.0,8.0,32.0,345.285,94.85851648351648,50.29779690079779,0.67,126.0,125.33,115.99999999999999,6.53,1.793956043956044,0.9938640090060292,0.0,3.0,3.0,0.0,8.95757155661241,2.460871306761651,1.318358242479353,0.0,3.872983346207417,3.872983346207417,0.0,9.0774,2.493791208791209,1.0146598089186358,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,14.602047735253079,4.011551575618977,6.300014996784077,0.7441169434783457,16.73865359768322,15.994536654204875,0.7442049889789136,23.102989386087376,6.34697510606796,12.049157802589377,0.041044229168681036,29.850746268656714,29.809702039488034,0.06623599318659139,4.320712732795991,1.1870089925263712,2.385533435496534,0.0,9.63855421686747,9.63855421686747,0.0
P 63/m m c,Na0.67Ni0.33Mn0.59Ti0.08O2,293.0,0.101325,hexagonal,Na0.67Ni0.33Mn0.59Ti0.08O2,4.0,1.0899182561307903,0.9959491489099218,0.0,2.0,2.0,0.0,3.3400000000000003,0.91008174386921,0.9959491489099218,0.0,2.0,2.0,2.0,8.0,2.1798365122615806,1.9918982978198436,0.0,4.0,4.0,0.0,14.02,3.82016348773842,1.9918982978198436,2.0,6.0,4.0,6.0,4.42,1.2043596730245234,2.342402074423762,0.0,8.0,8.0,0.0,32.28,8.795640326975478,2.3424020744237626,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.379999999999995,14.0,0.0,14.0,14.0,0.0,14.0,16.419999999999998,4.474114441416894,2.5569822595652676,0.0,8.0,8.0,0.0,101.02,27.52588555858311,2.5569822595652676,24.0,32.0,8.0,32.0,341.9911000000001,93.18558583106271,51.69477324701282,0.67,126.0,125.33,115.99999999999999,6.579999999999999,1.79291553133515,0.9428659140246944,0.0,3.0,3.0,2.0,9.086978375028796,2.476015906002397,1.2484864958123723,0.0,3.872983346207417,3.872983346207417,2.8284271247461903,9.171100000000001,2.498937329700273,1.0034416056841264,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,15.244682097166807,4.153864331653081,6.278674778507589,0.7441169434783457,16.73865359768322,15.994536654204875,0.7442049889789136,24.890488971688793,6.782149583566429,12.25921223345269,0.041044229168681036,29.850746268656714,29.809702039488034,0.06623599318659139,5.250662512342366,1.4306982322458766,2.7855419044050906,0.0,9.63855421686747,9.63855421686747,0.0
P 63/m m c,Na0.67Ni0.29Mn0.63Al0.08O2,293.0,0.101325,hexagonal,Na0.67Ni0.29Mn0.63Al0.08O2,4.0,1.0899182561307903,0.9959491489099218,0.0,2.0,2.0,0.0,3.34,0.9100817438692098,0.9959491489099219,0.0,2.0,2.0,2.0,8.0,2.1798365122615806,1.9918982978198436,0.0,4.0,4.0,0.0,14.02,3.8201634877384194,1.9918982978198436,2.0,6.0,4.0,6.0,4.22,1.1498637602179835,2.3019701863690396,0.0,8.0,8.0,0.0,32.48,8.850136239782016,2.3019701863690396,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,16.22,4.419618528610354,2.589740156446747,0.0,8.0,8.0,0.0,101.22,27.580381471389646,2.589740156446747,24.0,32.0,8.0,32.0,336.5611,91.70602179836513,53.05244186127219,0.67,126.0,125.33,115.99999999999999,6.48,1.7656675749318802,0.9707540980708591,0.0,4.0,4.0,0.0,8.927337585173039,2.4325170531806646,1.2938861773495427,0.0,4.898979485566356,4.898979485566356,0.0,9.1623,2.4965395095367846,1.0047439317209161,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,16.07942858315635,4.381315690233338,6.407406292183147,0.7441169434783457,16.73865359768322,15.994536654204875,0.7442049889789136,26.581905457048755,7.243026010095029,12.538942562225664,0.041044229168681036,29.850746268656714,29.809702039488034,0.06623599318659139,5.667047775254863,1.5441547071539137,2.8887477343164236,0.0,9.63855421686747,9.63855421686747,0.0
P 63/m m c,Na0.65Sr0.02Ni0.33Mn0.67O2,293.0,0.101325,hexagonal,Na0.65Sr0.02Ni0.33Mn0.67O2,4.0,1.0899182561307903,0.9959491489099219,0.0,2.0,2.0,0.0,3.34,0.9100817438692098,0.9959491489099219,0.0,2.0,2.0,2.0,8.0,2.1798365122615806,1.9918982978198438,0.0,4.0,4.0,0.0,14.02,3.8201634877384194,1.9918982978198438,2.0,6.0,4.0,6.0,4.68,1.2752043596730245,2.4143104011302103,0.0,8.0,8.0,0.0,32.019999999999996,8.724795640326974,2.41431040113021,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.379999999999995,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,16.68,4.544959128065395,2.5331632411875615,0.0,8.0,8.0,0.0,100.76,27.455040871934607,2.5331632411875615,24.0,32.0,8.0,32.0,333.09770000000003,90.76231607629428,54.24624298273621,0.67,132.0,131.33,115.99999999999999,6.7,1.8256130790190737,0.9523228980042808,0.0,4.0,4.0,0.0,9.215913926798361,2.5111482089368833,1.2590245617699467,0.0,4.898979485566356,4.898979485566356,0.0,9.1723,2.4992643051771117,1.0027918811227834,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,16.872649415671848,4.5974521568588145,6.508173038198547,0.7441169434783457,16.73865359768322,15.994536654204875,0.7442049889789136,28.270766031945044,7.70320600325478,12.781309742514708,0.041044229168681036,29.850746268656714,29.809702039488034,0.06623599318659139,6.143161291015788,1.6738859103585253,3.0081903415331683,0.0,9.63855421686747,9.63855421686747,0.0
P 63/m m c,Na0.63Sr0.04Ni0.33Mn0.67O2,293.0,0.101325,hexagonal,Na0.63Sr0.04Ni0.33Mn0.67O2,4.0,1.0899182561307903,0.9959491489099219,0.0,2.0,2.0,0.0,3.34,0.9100817438692098,0.9959491489099219,0.0,2.0,2.0,2.0,8.0,2.1798365122615806,1.9918982978198438,0.0,4.0,4.0,0.0,14.02,3.8201634877384194,1.9918982978198438,2.0,6.0,4.0,6.0,4.7,1.2806539509536785,2.419320869336252,0.0,8.0,8.0,0.0,32.0,8.719346049046322,2.4193208693362513,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,16.7,4.5504087193460485,2.530908356332338,0.0,8.0,8.0,0.0,100.74000000000001,27.449591280653955,2.530908356332338,24.0,32.0,8.0,32.0,334.9743,91.27365122615805,53.895980971406225,0.67,132.0,131.33,115.99999999999999,6.720000000000001,1.8310626702997277,0.9618412825140034,0.0,4.0,4.0,0.0,9.23643384958554,2.516739468551918,1.2673109102922675,0.0,4.898979485566356,4.898979485566356,0.0,9.172699999999999,2.4993732970027245,1.0025180230474195,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,16.552788665773804,4.510296639175423,6.451841308851606,0.7441169434783457,16.73865359768322,15.994536654204875,0.7442049889789136,27.682345501745367,7.542873433718084,12.686647208908273,0.041044229168681036,29.850746268656714,29.809702039488034,0.06623599318659139,6.054628160490072,1.6497624415504284,3.0033551746209945,0.0,9.63855421686747,9.63855421686747,0.0
P 63/m m c,Na0.61Sr0.06Ni0.33Mn0.67O2,293.0,0.101325,hexagonal,Na0.61Sr0.06Ni0.33Mn0.67O2,4.0,1.0899182561307903,0.9959491489099218,0.0,2.0,2.0,0.0,3.34,0.9100817438692098,0.9959491489099219,0.0,2.0,2.0,2.0,8.0,2.1798365122615806,1.9918982978198436,0.0,4.0,4.0,0.0,14.02,3.8201634877384194,1.9918982978198436,2.0,6.0,4.0,6.0,4.72,1.2861035422343323,2.4243087320958243,0.0,8.0,8.0,0.0,31.98,8.713896457765667,2.4243087320958243,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.37999999999999,13.999999999999996,3.552713678800501e-15,14.0,14.0,0.0,14.0,16.72,4.555858310626703,2.528639716074947,0.0,8.0,8.0,0.0,100.72,27.444141689373296,2.528639716074947,24.0,32.0,8.0,32.0,336.8509,91.7849863760218,53.53854429032727,0.67,132.0,131.33,115.99999999999999,6.74,1.8365122615803815,0.9712358144873168,0.0,4.0,4.0,0.0,9.256953772372718,2.522330728166953,1.275518919962954,0.0,4.898979485566356,4.898979485566356,0.0,9.173100000000002,2.4994822888283386,1.002244078289119,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,16.23292791587576,4.423141121492033,6.393825465677662,0.7441169434783457,16.73865359768322,15.994536654204875,0.7442049889789136,27.09392497154569,7.3825408641813866,12.589231231762739,0.041044229168681036,29.850746268656714,29.809702039488034,0.06623599318659139,5.966095029964357,1.6256389727423317,2.9983181277938638,0.0,9.63855421686747,9.63855421686747,0.0
P 63/m m c,Na0.44Mn0.6Ni0.3Cu0.1O2,293.0,0.101325,hexagonal,Na0.44Mn0.6Ni0.3Cu0.1O2,4.0,1.1627906976744187,0.9866606249114617,0.0,2.0,2.0,0.0,2.8800000000000003,0.8372093023255816,0.9866606249114618,0.0,2.0,2.0,2.0,8.0,2.3255813953488373,1.9733212498229233,0.0,4.0,4.0,0.0,12.639999999999999,3.6744186046511627,1.9733212498229233,2.0,6.0,4.0,6.0,4.74,1.377906976744186,2.4642042520858203,0.0,9.0,9.0,0.0,29.659999999999997,8.622093023255813,2.46420425208582,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.16,14.0,0.0,14.0,14.0,0.0,14.0,16.740000000000002,4.866279069767443,2.2848393391748565,0.0,9.0,9.0,6.0,93.33999999999999,27.133720930232556,2.2848393391748565,23.0,32.0,9.0,26.0,329.9391999999999,95.91255813953487,48.52103266520388,0.62,126.0,125.38,115.99999999999999,6.859999999999999,1.9941860465116277,0.9244551696732151,0.0,4.0,4.0,3.0,9.377304110197482,2.7259604971504308,1.178518905166924,0.0,4.898979485566356,4.898979485566356,3.872983346207417,8.9822,2.611104651162791,0.9440132356318602,0.9600000000000001,3.38,2.42,0.9600000000000001,,,,,,,3.1368962004988585,13.429424820204437,3.9039025640129177,6.51776968078163,0.7441169434783457,21.95198792574304,21.207870982264694,0.7442049889789136,20.32006924638502,5.906996873949134,11.997279513537165,0.041044229168681036,36.626608673985196,36.58556444481651,0.06623599318659139,3.395497950996432,0.9870633578478,2.0392039301711318,0.0,9.67741935483871,9.67741935483871,0.0
P 63/m m c,Ba1Ti1Mn1Fe10O19,296.0,0.101325,hexagonal,Ba1Ti1Mn1Fe10O19,38.0,1.1875,0.982264602843857,0.0,2.0,2.0,0.0,26.0,0.8125,0.982264602843857,0.0,2.0,2.0,2.0,76.0,2.375,1.964529205687714,0.0,4.0,4.0,0.0,116.0,3.625,1.964529205687714,2.0,6.0,4.0,6.0,55.0,1.71875,2.321561637669782,0.0,5.0,5.0,0.0,265.0,8.28125,2.321561637669782,5.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,14.0,0.0,14.0,14.0,0.0,14.0,169.0,5.28125,1.3517205471176355,0.0,6.0,6.0,0.0,855.0,26.71875,1.3517205471176355,26.0,32.0,6.0,32.0,3487.5,108.984375,23.78795794849518,78.5,149.0,70.5,78.5,93.0,2.90625,1.5074683868990422,0.0,5.0,5.0,0.0,119.531943494309,3.7353732341971564,1.6056888868157104,0.0,5.916079783099616,5.916079783099616,0.0,87.64,2.73875,0.7935787216779442,0.95,3.38,2.4299999999999997,0.95,,,,,,,4.4723107473739105,23.82529523535705,0.7445404761049078,0.0005186822475359793,0.7441169434783457,0.7452176480984414,0.001100704620095705,0.7447845362819826,4.236476617117932,0.1323898942849354,0.11133560982895399,0.041044229168681036,0.3256153370902827,0.2845711079216016,0.3256153370902827,1.6050056729462248,0.050156427279569524,0.013579645912770675,0.0,0.06369426751592357,0.06369426751592357,0.0
