HMS,StructuredFormula,Temperature,Pressure,crystal_system,formula,var_valence_s_sum,var_valence_s_avg,var_valence_s_dev,var_valence_s_min,var_valence_s_max,var_valence_s_range,var_valence_s_mode,var_unfilled_valence_s_sum,var_unfilled_valence_s_avg,var_unfilled_valence_s_dev,var_unfilled_valence_s_min,var_unfilled_valence_s_max,var_unfilled_valence_s_range,var_unfilled_valence_s_mode,var_valence_p_sum,var_valence_p_avg,var_valence_p_dev,var_valence_p_min,var_valence_p_max,var_valence_p_range,var_valence_p_mode,var_unfilled_valence_p_sum,var_unfilled_valence_p_avg,var_unfilled_valence_p_dev,var_unfilled_valence_p_min,var_unfilled_valence_p_max,var_unfilled_valence_p_range,var_unfilled_valence_p_mode,var_valence_d_sum,var_valence_d_avg,var_valence_d_dev,var_valence_d_min,var_valence_d_max,var_valence_d_range,var_valence_d_mode,var_unfilled_valence_d_sum,var_unfilled_valence_d_avg,var_unfilled_valence_d_dev,var_unfilled_valence_d_min,var_unfilled_valence_d_max,var_unfilled_valence_d_range,var_unfilled_valence_d_mode,var_valence_f_sum,var_valence_f_avg,var_valence_f_dev,var_valence_f_min,var_valence_f_max,var_valence_f_range,var_valence_f_mode,var_unfilled_valence_f_sum,var_unfilled_valence_f_avg,var_unfilled_valence_f_dev,var_unfilled_valence_f_min,var_unfilled_valence_f_max,var_unfilled_valence_f_range,var_unfilled_valence_f_mode,var_valence_total_sum,var_valence_total_avg,var_valence_total_dev,var_valence_total_min,var_valence_total_max,var_valence_total_range,var_valence_total_mode,var_unfilled_valence_total_sum,var_unfilled_valence_total_avg,var_unfilled_valence_total_dev,var_unfilled_valence_total_min,var_unfilled_valence_total_max,var_unfilled_valence_total_range,var_unfilled_valence_total_mode,var_ionic_radius_sum,var_ionic_radius_avg,var_ionic_radius_dev,var_ionic_radius_min,var_ionic_radius_max,var_ionic_radius_range,var_ionic_radius_mode,var_unpaired_electrons_sum,var_unpaired_electrons_avg,var_unpaired_electrons_dev,var_unpaired_electrons_min,var_unpaired_electrons_max,var_unpaired_electrons_range,var_unpaired_electrons_mode,var_spin_moment_sum,var_spin_moment_avg,var_spin_moment_dev,var_spin_moment_min,var_spin_moment_max,var_spin_moment_range,var_spin_moment_mode,var_pauling_en_sum,var_pauling_en_avg,var_pauling_en_dev,var_pauling_en_min,var_pauling_en_max,var_pauling_en_range,var_pauling_en_mode,var_allred_rochow_en_sum,var_allred_rochow_en_avg,var_allred_rochow_en_dev,var_allred_rochow_en_min,var_allred_rochow_en_max,var_allred_rochow_en_range,var_allred_rochow_en_mode,var_gordy_en_sum,var_gordy_en_avg,var_gordy_en_dev,var_gordy_en_min,var_gordy_en_max,var_gordy_en_range,var_gordy_en_mode,var_mb_en_sum,var_mb_en_avg,var_mb_en_dev,var_mb_en_min,var_mb_en_max,var_mb_en_range,var_mb_en_mode
P 63/m,Pb1Mn2Co6Te3O18,293.0,0.101325,hexagonal,Pb1Mn2Co6Te3O18,2.0,0.16666666666666666,0.5527707983925666,0.0,2.0,2.0,0.0,22.0,1.8333333333333333,0.5527707983925667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,6.0,0.0,6.0,6.0,0.0,6.0,92.0,7.666666666666667,1.7950549357115013,5.0,10.0,5.0,10.0,28.0,2.3333333333333335,1.7950549357115015,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,14.0,0.0,14.0,14.0,0.0,14.0,94.0,7.833333333333333,2.0749832663314556,5.0,12.0,7.0,12.0,290.0,24.166666666666668,2.0749832663314556,20.0,27.0,7.0,20.0,1068.0,89.0,16.197993702925064,70.0,133.0,63.0,133.0,28.0,2.3333333333333335,1.7950549357115015,0.0,5.0,5.0,0.0,35.070059643443734,2.922504970286978,2.189131798677559,0.0,5.916079783099616,5.916079783099616,0.0,23.56,1.9633333333333332,0.21688450587556712,1.61,2.2800000000000002,0.6700000000000002,1.86,8.946847456787474,0.7455706213989561,0.001002126476829513,0.7447630991603783,0.7472814722824932,0.002518373122114892,0.7454804181545259,4.358578015643262,0.36321483463693854,0.181455229298188,0.20618556701030927,0.6398413921296003,0.43365582511929107,0.5484557508410721,1.0964660471727983,0.09137217059773318,0.031662052290318134,0.05154639175257732,0.14285714285714285,0.09131075110456553,0.09022556390977443
P 63/m m c,Sr0.4Ba0.6Mn0.94Ti0.06O2.91,293.0,0.101325,hexagonal,Sr0.4Ba0.6Mn0.94Ti0.06O2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.0,3.0,0.6,1.0,4.0,3.0,1.0,6.999999999999999,6.999999999999999,0.6,6.0,9.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999998,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.0,3.0,0.6,1.0,4.0,3.0,1.0,28.999999999999996,28.999999999999996,0.6,28.0,31.0,3.0,31.0,14.8294,14.8294,30.225601625774132,0.67,81.0,80.33,81.0,3.0,3.0,0.6,1.0,4.0,3.0,1.0,3.867646930612177,3.867646930612177,0.6334881373208217,1.7320508075688772,4.898979485566356,3.1669286779974786,1.7320508075688772,1.664,1.664,0.012961481396815648,1.6300000000000001,1.67,0.039999999999999813,1.6300000000000001,13.859812597150164,13.859812597150164,6.1445255288976055,0.7449471331721115,16.73865359768322,15.99370646451111,0.7449471331721115,24.52100710295813,24.52100710295813,11.375663643786789,0.2136985708663774,29.850746268656714,29.637047697790337,0.2136985708663774,3.678497181467045,3.678497181467045,1.705627840261049,0.012345679012345678,4.477611940298507,4.465266261286161,0.012345679012345678
P 63/m m c,Sr0.4Ba0.6Mn0.94Ti0.06O2.42,293.0,0.101325,hexagonal,Sr0.4Ba0.6Mn0.94Ti0.06O2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.9800000000000004,3.9800000000000004,0.8364209466530593,1.0,5.0,4.0,1.0,6.02,6.02,0.8364209466530593,5.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,3.9800000000000004,3.9800000000000004,0.8364209466530593,1.0,5.0,4.0,1.0,28.02,28.02,0.8364209466530593,27.0,31.0,4.0,31.0,81.61,81.61,6.742618185838496,78.5,97.0,18.5,81.0,3.9800000000000004,3.9800000000000004,0.8364209466530593,1.0,5.0,4.0,1.0,4.871699812491829,4.871699812491829,0.8755232361091726,1.7320508075688772,5.916079783099616,4.1840289755307385,1.7320508075688772,1.6346,1.6346,0.010992724866929047,1.61,1.6400000000000001,0.030000000000000027,1.6300000000000001,0.7450877477433661,0.7450877477433661,0.00015074465624298857,0.7447630991603783,0.7451651588299728,0.0004020596695945011,0.7449471331721115,0.24453771962331367,0.24453771962331367,0.019343829904526533,0.20618556701030927,0.25477707006369427,0.048591503053385,0.2136985708663774,0.048733386351089425,0.048733386351089425,0.009195714873197048,0.012345679012345678,0.05154639175257732,0.03920071274023164,0.012345679012345678
P 63/m m c,Na0.67Mn0.6Ni0.2Li0.2O2,298.0,0.101325,hexagonal,Na0.67Mn0.6Ni0.2Li0.2O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.0,0.0,6.0,6.0,0.0,6.0,3.0700000000000003,3.837500000000001,1.4700658998834033,3.0,7.0,4.0,3.0,4.93,6.1625000000000005,1.4700658998834033,3.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000001,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.0700000000000003,3.837500000000001,1.4700658998834033,3.0,7.0,4.0,3.0,22.529999999999998,28.162499999999998,1.4700658998834033,25.0,29.0,4.0,29.0,5.662600000000001,7.078250000000002,20.723115521984145,0.62,74.0,73.38,0.67,2.53,3.1625,0.36890886408434265,3.0,4.0,1.0,3.0,3.231766175082596,4.039707718853245,0.378499070325827,3.872983346207417,4.898979485566356,1.0259961393589387,3.872983346207417,1.4059,1.7573750000000001,0.1515069614737224,1.67,2.03,0.3599999999999999,1.67,12.94913480088843,16.186418501110538,5.14708325072565,0.7454887418843418,21.95198792574304,21.2064991838587,16.73865359768322,22.693387899845224,28.366734874806532,9.035043290415961,0.30687158618744353,36.626608673985196,36.319737087797755,29.850746268656714,3.951253301929758,4.939066627412198,2.4210912210108084,0.0945945945945946,9.67741935483871,9.582824760244115,4.477611940298507
P 63,Na0.533Li0.14Ni0.14Mn0.72O2,293.0,0.101325,hexagonal,Na0.533Li0.14Ni0.14Mn0.72O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,6.0,0.0,6.0,6.0,0.0,6.0,3.113,3.619767441860465,1.414486493021396,3.0,7.0,4.0,3.0,5.487,6.380232558139535,1.414486493021396,3.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.040000000000001,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.113,3.619767441860465,1.414486493021396,3.0,7.0,4.0,3.0,24.406999999999996,28.380232558139532,1.414486493021396,25.0,29.0,4.0,29.0,8.86114,10.303651162790699,24.77384900607871,0.62,74.0,73.38,0.67,2.607,3.0313953488372096,0.17438371744116263,3.0,4.0,1.0,3.0,3.35846757350107,3.9051948529082208,0.1789170208616929,3.872983346207417,4.898979485566356,1.0259961393589387,3.872983346207417,1.48321,1.7246627906976744,0.12405551181151389,1.67,2.03,0.3599999999999999,1.67,12.728774492159912,14.800900572278968,5.541378789117598,0.7454887418843418,21.95198792574304,21.2064991838587,16.73865359768322,22.516132236869616,26.18154911263909,10.132404025890828,0.30687158618744353,36.626608673985196,36.319737087797755,29.850746268656714,3.4958601087847594,4.064953614865999,1.7896356110568845,0.0945945945945946,9.67741935483871,9.582824760244115,4.477611940298507
P 63/m,Y1Ca3Mn3O15B4,293.0,0.101325,hexagonal,Y1Ca3Mn3O15B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,6.0,6.0,0.0,6.0,12.0,4.0,0.0,4.0,4.0,0.0,4.0,18.0,6.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,14.0,14.0,0.0,14.0,12.0,4.0,0.0,4.0,4.0,0.0,4.0,84.0,28.0,0.0,28.0,28.0,0.0,28.0,235.5,78.5,0.0,78.5,78.5,0.0,78.5,12.0,4.0,0.0,4.0,4.0,0.0,4.0,14.696938456699067,4.898979485566356,0.0,4.898979485566356,4.898979485566356,0.0,4.898979485566356,4.92,1.64,2.220446049250313e-16,1.6400000000000001,1.6400000000000001,0.0,1.6400000000000001,2.2354954764899184,0.7451651588299728,0.0,0.7451651588299728,0.7451651588299728,0.0,0.7451651588299728,0.7643312101910829,0.25477707006369427,0.0,0.25477707006369427,0.25477707006369427,0.0,0.25477707006369427,0.15286624203821658,0.05095541401273886,6.938893903907228e-18,0.050955414012738856,0.050955414012738856,0.0,0.050955414012738856
P 63/m m c,Ba3Sr3Mn4Cr2O17,298.0,0.101325,hexagonal,Ba3Sr3Mn4Cr2O17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,0.0,6.0,6.0,0.0,6.0,18.0,3.0,2.160246899469287,0.0,5.0,5.0,0.0,42.0,7.0,2.160246899469287,5.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,14.0,0.0,14.0,14.0,0.0,14.0,18.0,3.0,2.160246899469287,0.0,5.0,5.0,0.0,174.0,29.0,2.160246899469287,27.0,32.0,5.0,32.0,352.15999999999997,58.69333333333333,41.7806345358974,0.58,97.0,96.42,0.58,18.0,3.0,2.160246899469287,0.0,5.0,5.0,0.0,21.630118537331946,3.605019756221991,2.5827309623566688,0.0,5.916079783099616,5.916079783099616,0.0,10.18,1.6966666666666665,0.10208928554075691,1.61,1.8399999999999999,0.22999999999999976,1.8399999999999999,45.236384248927656,7.539397374821276,9.608779646287866,0.7447630991603783,21.12826386647348,20.3835007673131,21.12826386647348,66.78751325495368,11.131252209158946,15.416030797258514,0.20618556701030927,32.932793990402836,32.72660842339253,32.932793990402836,0.20500361153063235,0.03416726858843872,0.02416111194693006,0.0,0.05154639175257732,0.05154639175257732,0.0
P 63/m m c,Ba2Fe1Mn0.5W0.5O5.99,293.0,0.101325,hexagonal,Ba2Fe1Mn0.5W0.5O5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,6.0,0.0,6.0,6.52,3.26,2.047535103484187,0.0,5.0,5.0,5.0,13.479999999999999,6.739999999999999,2.047535103484187,5.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,14.0,14.0,0.0,14.0,6.52,3.26,2.047535103484187,0.0,5.0,5.0,5.0,57.480000000000004,28.740000000000002,2.047535103484187,27.0,32.0,5.0,27.0,117.3916,58.6958,32.659735123849366,0.67,78.5,77.83,78.5,6.52,3.26,2.047535103484187,0.0,5.0,5.0,5.0,7.8730913789905035,3.9365456894952517,2.4173555871067776,0.0,5.916079783099616,5.916079783099616,5.916079783099616,3.6944000000000004,1.8472000000000002,0.10432717766718322,1.6400000000000001,1.9200000000000002,0.28,1.9200000000000002,9.168818374769007,4.584409187384503,6.830095834918324,0.7451651588299728,16.73865359768322,15.993488438853248,0.7452176480984414,15.041584459473851,7.520792229736926,12.550901414545228,0.25477707006369427,29.850746268656714,29.595969198593018,0.26625452848926384,2.2139671071394615,1.1069835535697308,1.8943083016294893,0.0,4.477611940298507,4.477611940298507,0.06369426751592357
P -6 m 2,Ba8Co2Mn6Cl1O22,293.0,0.101325,hexagonal,Ba8Co2Mn6Cl1O22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,0.0,6.0,6.0,0.0,6.0,31.0,3.875,1.5360257159305635,3.0,7.0,4.0,3.0,49.0,6.125,1.5360257159305635,3.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,14.0,0.0,14.0,14.0,0.0,14.0,31.0,3.875,1.5360257159305635,3.0,7.0,4.0,3.0,225.0,28.125,1.5360257159305635,25.0,29.0,4.0,29.0,167.51999999999998,20.939999999999998,35.270516369908734,0.67,88.5,87.83,0.67,25.0,3.125,0.33071891388307384,3.0,4.0,1.0,3.0,32.009862909018274,4.001232863627284,0.33931632885701507,3.872983346207417,4.898979485566356,1.0259961393589387,3.872983346207417,13.93,1.74125,0.12363631141375904,1.67,1.97,0.30000000000000004,1.67,101.92231256001548,12.740289070001936,6.9253705098191025,0.7449994039107853,16.73865359768322,15.993654193772436,16.73865359768322,179.641566738703,22.455195842337876,12.809473886137521,0.24637115906546178,29.850746268656714,29.604375109591253,29.850746268656714,27.02476768698878,3.3780959608735976,1.9044175535063326,0.07909604519774012,4.477611940298507,4.398515895100767,4.477611940298507
P 63/m m c,Sr0.78Ba0.2La0.02Mn1O3,293.0,0.101325,hexagonal,Sr0.78Ba0.2La0.02Mn1O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.02,3.02,0.13999999999999999,3.0,4.0,1.0,4.0,6.9799999999999995,6.9799999999999995,0.13999999999999999,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999998,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.02,3.02,0.13999999999999999,3.0,4.0,1.0,4.0,28.979999999999997,28.979999999999997,0.13999999999999999,28.0,29.0,1.0,28.0,2.2266000000000004,2.2266000000000004,10.8962,0.67,78.5,77.83,78.5,3.02,3.02,0.13999999999999999,3.0,4.0,1.0,4.0,3.8935032689945954,3.8935032689945954,0.14363945951025145,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.6693999999999998,1.6693999999999998,0.004199999999999973,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,16.418783828906154,16.418783828906154,2.239088381439455,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,29.258826884684854,29.258826884684854,4.143435687803023,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,4.3890788097727915,4.3890788097727915,0.6197319136800076,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
P 63/m m c,Sr0.68Ba0.3La0.02Mn1O3,293.0,0.101325,hexagonal,Sr0.68Ba0.3La0.02Mn1O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.02,3.02,0.13999999999999999,3.0,4.0,1.0,4.0,6.9799999999999995,6.9799999999999995,0.13999999999999999,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999998,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.02,3.02,0.13999999999999999,3.0,4.0,1.0,4.0,28.979999999999997,28.979999999999997,0.13999999999999999,28.0,29.0,1.0,28.0,2.2266000000000004,2.2266000000000004,10.8962,0.67,78.5,77.83,78.5,3.02,3.02,0.13999999999999999,3.0,4.0,1.0,4.0,3.8935032689945954,3.8935032689945954,0.14363945951025145,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.6693999999999998,1.6693999999999998,0.004199999999999973,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,16.418783828906154,16.418783828906154,2.239088381439455,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,29.258826884684854,29.258826884684854,4.143435687803023,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,4.3890788097727915,4.3890788097727915,0.6197319136800076,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
P 63/m m c,Sr0.66Ba0.3La0.04Mn1O3,293.0,0.101325,hexagonal,Sr0.66Ba0.3La0.04Mn1O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.04,3.04,0.19595917942265426,3.0,4.0,1.0,4.0,6.96,6.96,0.19595917942265426,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,3.04,3.04,0.19595917942265426,3.0,4.0,1.0,4.0,28.96,28.96,0.19595917942265423,28.0,29.0,1.0,28.0,3.7832,3.7832,15.251502934465183,0.67,78.5,77.83,78.5,3.04,3.04,0.19595917942265426,3.0,4.0,1.0,4.0,3.9140231917817743,3.9140231917817743,0.20105336155958886,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.6688,1.6688,0.0058787753826795896,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,16.09891406012909,16.09891406012909,3.1340708705833897,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,28.666907500712995,28.666907500712995,5.799601838374437,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,4.300545679247076,4.300545679247076,0.8674439804768963,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
P 63/m m c,Sr0.58Ba0.4La0.02Mn1O3,293.0,0.101325,hexagonal,Sr0.58Ba0.4La0.02Mn1O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.02,3.02,0.13999999999999999,3.0,4.0,1.0,4.0,6.9799999999999995,6.9799999999999995,0.13999999999999999,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999998,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.02,3.02,0.13999999999999999,3.0,4.0,1.0,4.0,28.979999999999997,28.979999999999997,0.13999999999999999,28.0,29.0,1.0,28.0,2.2266000000000004,2.2266000000000004,10.8962,0.67,78.5,77.83,78.5,3.02,3.02,0.13999999999999999,3.0,4.0,1.0,4.0,3.8935032689945954,3.8935032689945954,0.14363945951025145,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.6693999999999998,1.6693999999999998,0.004199999999999973,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,16.418783828906154,16.418783828906154,2.239088381439455,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,29.258826884684854,29.258826884684854,4.143435687803023,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,4.3890788097727915,4.3890788097727915,0.6197319136800076,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
P 63/m m c,Na0.667Mn0.583Fe0.333Ti0.083O2,293.0,0.101325,hexagonal,Na0.667Mn0.583Fe0.333Ti0.083O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9980000000000002,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.994000000000001,6.0,0.0,6.0,6.0,0.0,6.0,3.7439999999999998,3.747747747747747,1.163523192141473,1.0,5.0,4.0,5.0,6.246,6.252252252252252,1.163523192141473,5.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.986,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.7439999999999998,3.747747747747747,1.163523192141473,1.0,5.0,4.0,5.0,28.224,28.252252252252248,1.163523192141473,27.0,31.0,4.0,27.0,52.47812,52.53065065065064,36.92522869788986,0.67,81.0,80.33,78.5,3.7439999999999998,3.747747747747747,1.163523192141473,1.0,5.0,4.0,5.0,4.625185122060971,4.629814936997969,1.2081839860076724,1.7320508075688772,5.916079783099616,4.1840289755307385,5.916079783099616,1.7408500000000002,1.7425925925925927,0.12617093282319297,1.6300000000000001,1.9200000000000002,0.29000000000000004,1.9200000000000002,6.118231491922632,6.124355847770402,7.556212114012782,0.7449471331721115,16.73865359768322,15.99370646451111,0.7452176480984414,10.199180421943224,10.209389811754978,13.982491246053304,0.2136985708663774,29.850746268656714,29.637047697790337,0.26625452848926384,1.5392984816422723,1.5408393209632354,2.0907011420752744,0.012345679012345678,4.477611940298507,4.465266261286161,0.06369426751592357
P 63/m,Y1.632Ca2.368Mn3O15B4,296.0,0.101325,hexagonal,Y1.632Ca2.368Mn3O15B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,6.0,6.0,0.0,6.0,12.632,4.210666666666667,0.4077820768771259,4.0,5.0,1.0,5.0,17.368,5.7893333333333326,0.4077820768771259,5.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,14.0,14.0,0.0,14.0,12.632,4.210666666666667,0.4077820768771259,4.0,5.0,1.0,5.0,83.368,27.78933333333333,0.40778207687712587,27.0,28.0,1.0,27.0,247.19199999999998,82.39733333333332,7.543968422226829,78.5,97.0,18.5,97.0,12.632,4.210666666666667,0.4077820768771259,4.0,5.0,1.0,5.0,15.339745844740088,5.1132486149133625,0.4147552717204556,4.898979485566356,5.916079783099616,1.0171002975332604,5.916079783099616,4.90104,1.63368,0.012233462306313787,1.61,1.6400000000000001,0.030000000000000027,1.61,2.2352413747787345,0.7450804582595781,0.00016395272709577669,0.7447630991603783,0.7451651588299728,0.0004020596695945011,0.7447630991603783,0.7336213802613434,0.24454046008711447,0.01981474403369054,0.20618556701030927,0.25477707006369427,0.048591503053385,0.20618556701030927,0.15323973996979448,0.05107991332326483,0.00024099013013947733,0.050955414012738856,0.05154639175257732,0.0005909777398384608,0.05154639175257732
P 63/m,Gd1.199Ca2.801Mn3O15B4,296.0,0.101325,hexagonal,Gd1.199Ca2.801Mn3O15B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,6.0,6.0,0.0,6.0,12.199000000000002,4.066333333333334,0.24886386282910225,4.0,5.0,1.0,5.0,17.801000000000002,5.933666666666667,0.24886386282910225,5.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,14.0,14.0,0.0,14.0,12.199000000000002,4.066333333333334,0.24886386282910225,4.0,5.0,1.0,5.0,83.801,27.933666666666667,0.24886386282910225,27.0,28.0,1.0,27.0,239.1815,79.72716666666666,4.603981462338393,78.5,97.0,18.5,97.0,12.199000000000002,4.066333333333334,0.24886386282910225,4.0,5.0,1.0,5.0,14.899341415908186,4.966447138636062,0.2531195089287564,4.898979485566356,5.916079783099616,1.0171002975332604,5.916079783099616,4.91403,1.6380100000000002,0.007465915884873075,1.61,1.6400000000000001,0.030000000000000027,1.61,2.2354154666156694,0.7451384888718898,0.00010005812246308009,0.7447630991603783,0.7451651588299728,0.0004020596695945011,0.7447630991603783,0.7546615010834593,0.2515538336944864,0.012092669150537508,0.20618556701030927,0.25477707006369427,0.048591503053385,0.20618556701030927,0.15298384660844444,0.05099461553614815,0.00014707300318221158,0.050955414012738856,0.05154639175257732,0.0005909777398384608,0.05154639175257732
